id_1, neg
id_12728, neg
id_12729, neg
id_12730, neg
id_12731, neg
id_12732, neg
id_12733, neg
id_12734, neg
id_12735, neg
id_12736, neg
id_12737, neg
id_12738, neg
id_12739, neg
id_12740, neg
id_12741, neg
id_12742, neg
id_12743, neg
id_12744, neg
id_12745, neg
id_12746, neg
id_12747, neg
id_12748, neg
id_12749, neg
id_12750, neg
id_12751, neg
id_12752, neg
id_12753, neg
id_12754, neg
id_12755, neg
id_12756, neg
id_12757, neg
id_12758, neg
id_12759, neg
id_12760, neg
id_12761, neg
id_12762, neg
id_12763, neg
id_12764, neg
id_12765, neg
id_12766, neg
id_12767, neg
id_12768, neg
id_12769, neg
id_12770, neg
id_12771, neg
id_12772, neg
id_12773, neg
id_12774, neg
id_12775, neg
id_12776, neg
id_12777, neg
id_12778, neg
id_12779, neg
id_12780, neg
id_12781, neg
id_12782, neg
id_12783, neg
id_12784, neg
id_12785, neg
id_12786, neg
id_12787, neg
id_12788, neg
id_12789, neg
id_12790, neg
id_12791, neg
id_12792, neg
id_12793, neg
id_12794, neg
id_12795, neg
id_12796, neg
id_12797, neg
id_12798, neg
id_12799, neg
id_12800, neg
id_12801, neg
id_12802, neg
id_12803, neg
id_12804, neg
id_12805, neg
id_12806, neg
id_12807, neg
id_12808, neg
id_12809, neg
id_12810, neg
id_12811, neg
id_12812, neg
id_12813, neg
id_12814, neg
id_12815, neg
id_12816, neg
id_12817, neg
id_12818, neg
id_12819, neg
id_12820, neg
id_12821, neg
id_12822, neg
id_12823, neg
id_12824, neg
id_12825, neg
id_12826, neg
id_12827, neg
id_12828, neg
id_12829, neg
id_12830, neg
id_12831, neg
id_12832, pos
id_12833, neg
id_12834, neg
id_12835, neg
id_12836, neg
id_12837, neg
id_12838, neg
id_12839, neg
id_12840, neg
id_12841, neg
id_12842, neg
id_12843, neg
id_12844, neg
id_12845, neg
id_12846, neg
id_12847, neg
id_12848, neg
id_12849, neg
id_12850, neg
id_12851, neg
id_12852, neg
id_12853, neg
id_12854, neg
id_12855, neg
id_12856, neg
id_12857, neg
id_12858, neg
id_12859, neg
id_12860, neg
id_12861, neg
id_12862, neg
id_12863, neg
id_12864, neg
id_12865, neg
id_12866, neg
id_12867, neg
id_12868, neg
id_12869, neg
id_12870, neg
id_12871, neg
id_12872, neg
id_12873, neg
id_12874, neg
id_12875, neg
id_12876, neg
id_12877, neg
id_12878, neg
id_12879, neg
id_12880, neg
id_12881, neg
id_12882, neg
id_12883, neg
id_12884, neg
id_12885, neg
id_12886, neg
id_12887, neg
id_12888, neg
id_12889, neg
id_12890, neg
id_12891, neg
id_12892, neg
id_12893, neg
id_12894, neg
id_12895, neg
id_12896, neg
id_12897, neg
id_12898, neg
id_12899, neg
id_12900, neg
id_12901, neg
id_12902, neg
id_12903, neg
id_12904, neg
id_12905, neg
id_12906, neg
id_12907, neg
id_12908, neg
id_12909, neg
id_12910, neg
id_12911, neg
id_12912, neg
id_12913, neg
id_12914, neg
id_12915, neg
id_12916, neg
id_12917, neg
id_12918, neg
id_12919, neg
id_12920, neg
id_12921, neg
id_12922, neg
id_12923, neg
id_12924, neg
id_12925, neg
id_12926, neg
id_12927, neg
id_12928, neg
id_12929, neg
id_12930, neg
id_12931, neg
id_12932, neg
id_12933, neg
id_12934, neg
id_12935, neg
id_12936, neg
id_12937, neg
id_12938, neg
id_12939, neg
id_12940, neg
id_12941, neg
id_12942, neg
id_12943, neg
id_12944, neg
id_12945, neg
id_12946, neg
id_12947, neg
id_12948, neg
id_12949, neg
id_12950, neg
id_12951, neg
id_12952, neg
id_12953, neg
id_12954, neg
id_12955, neg
id_12956, neg
id_12957, neg
id_12958, neg
id_12959, neg
id_12960, neg
id_12961, neg
id_12962, neg
id_12963, neg
id_12964, neg
id_12965, neg
id_12966, neg
id_12967, neg
id_12968, neg
id_12969, neg
id_12970, neg
id_12971, neg
id_12972, neg
id_12973, neg
id_12974, neg
id_12975, neg
id_12976, neg
id_12977, neg
id_12978, neg
id_12979, neg
id_12980, neg
id_12981, neg
id_12982, neg
id_12983, neg
id_12984, neg
id_12985, neg
id_12986, neg
id_12987, neg
id_12988, neg
id_12989, neg
id_12990, neg
id_12991, neg
id_12992, neg
id_12993, neg
id_12994, neg
id_12995, neg
id_12996, neg
id_12997, neg
id_12998, neg
id_12999, neg
id_13000, neg
id_13001, neg
id_13002, neg
id_13003, neg
id_13004, neg
id_13005, neg
id_13006, neg
id_13007, neg
id_13008, neg
id_13009, neg
id_13010, neg
id_13011, neg
id_13012, neg
id_13013, neg
id_13014, neg
id_13015, neg
id_13016, neg
id_13017, neg
id_13018, neg
id_13019, neg
id_13020, neg
id_13021, neg
id_13022, neg
id_13023, neg
id_13024, neg
id_13025, neg
id_13026, neg
id_13027, neg
id_13028, neg
id_13029, neg
id_13030, neg
id_13031, neg
id_13032, neg
id_13033, neg
id_13034, neg
id_13035, neg
id_13036, neg
id_13037, neg
id_13038, neg
id_13039, neg
id_13040, neg
id_13041, neg
id_13042, neg
id_13043, neg
id_13044, neg
id_13045, neg
id_13046, neg
id_13047, neg
id_13048, neg
id_13049, neg
id_13050, neg
id_13051, neg
id_13052, neg
id_13053, neg
id_13054, neg
id_13055, neg
id_13056, neg
id_13057, neg
id_13058, neg
id_13059, neg
id_13060, neg
id_13061, neg
id_13062, neg
id_13063, neg
id_13064, neg
id_13065, neg
id_13066, neg
id_13067, neg
id_13068, neg
id_13069, neg
id_13070, neg
id_13071, neg
id_13072, neg
id_13073, neg
id_13074, neg
id_13075, neg
id_13076, neg
id_13077, neg
id_13078, neg
id_13079, neg
id_13080, neg
id_13081, neg
id_13082, neg
id_13083, neg
id_13084, neg
id_13085, neg
id_13086, neg
id_13087, neg
id_13088, neg
id_13089, neg
id_13090, neg
id_13091, neg
id_13092, neg
id_13093, neg
id_13094, neg
id_13095, neg
id_13096, neg
id_13097, neg
id_13098, neg
id_13099, neg
id_13100, neg
id_13101, neg
id_13102, neg
id_13103, neg
id_13104, neg
id_13105, neg
id_13106, neg
id_13107, neg
id_13108, neg
id_13109, neg
id_13110, neg
id_13111, neg
id_13112, neg
id_13113, neg
id_13114, neg
id_13115, neg
id_13116, neg
id_13117, neg
id_13118, neg
id_13119, neg
id_13120, neg
id_13121, neg
id_13122, neg
id_13123, neg
id_13124, neg
id_13125, neg
id_13126, neg
id_13127, neg
id_13128, neg
id_13129, neg
id_13130, neg
id_13131, neg
id_13132, neg
id_13133, neg
id_13134, neg
id_13135, neg
id_13136, neg
id_13137, neg
id_13138, neg
id_13139, neg
id_13140, neg
id_13141, neg
id_13142, neg
id_13143, neg
id_13144, pos
id_13145, neg
id_13146, neg
id_13147, neg
id_13148, neg
id_13149, neg
id_13150, neg
id_13151, neg
id_13152, neg
id_13153, neg
id_13154, neg
id_13155, neg
id_13156, neg
id_13157, neg
id_13158, neg
id_13159, neg
id_13160, neg
id_13161, neg
id_13162, neg
id_13163, neg
id_13164, neg
id_13165, neg
id_13166, neg
id_13167, neg
id_13168, neg
id_13169, neg
id_13170, neg
id_13171, neg
id_13172, neg
id_13173, neg
id_13174, neg
id_13175, neg
id_13176, neg
id_13177, neg
id_13178, neg
id_13179, neg
id_13180, neg
id_13181, neg
id_13182, neg
id_13183, neg
id_13184, neg
id_13185, neg
id_13186, neg
id_13187, neg
id_13188, neg
id_13189, neg
id_13190, neg
id_13191, neg
id_13192, neg
id_13193, neg
id_13194, neg
id_13195, neg
id_13196, neg
id_13197, neg
id_13198, neg
id_13199, neg
id_13200, neg
id_13201, neg
id_13202, neg
id_13203, neg
id_13204, neg
id_13205, neg
id_13206, neg
id_13207, neg
id_13208, neg
id_13209, neg
id_13210, neg
id_13211, neg
id_13212, neg
id_13213, neg
id_13214, neg
id_13215, neg
id_13216, neg
id_13217, neg
id_13218, neg
id_13219, neg
id_13220, neg
id_13221, neg
id_13222, neg
id_13223, neg
id_13224, neg
id_13225, neg
id_13226, neg
id_13227, neg
id_13228, neg
id_13229, neg
id_13230, neg
id_13231, neg
id_13232, neg
id_13233, neg
id_13234, neg
id_13235, neg
id_13236, pos
id_13237, neg
id_13238, neg
id_13239, neg
id_13240, neg
id_13241, neg
id_13242, neg
id_13243, neg
id_13244, neg
id_13245, neg
id_13246, neg
id_13247, neg
id_13248, neg
id_13249, pos
id_13250, neg
id_13251, neg
id_13252, neg
id_13253, neg
id_13254, neg
id_13255, neg
id_13256, neg
id_13257, neg
id_13258, neg
id_13259, neg
id_13260, neg
id_13261, neg
id_13262, neg
id_13263, neg
id_13264, neg
id_13265, neg
id_13266, neg
id_13267, neg
id_13268, neg
id_13269, neg
id_13270, neg
id_13271, neg
id_13272, neg
id_13273, neg
id_13274, neg
id_13275, neg
id_13276, neg
id_13277, neg
id_13278, neg
id_13279, neg
id_13280, neg
id_13281, neg
id_13282, neg
id_13283, neg
id_13284, neg
id_13285, neg
id_13286, neg
id_13287, neg
id_13288, neg
id_13289, neg
id_13290, neg
id_13291, neg
id_13292, neg
id_13293, neg
id_13294, neg
id_13295, neg
id_13296, neg
id_13297, neg
id_13298, neg
id_13299, neg
id_13300, neg
id_13301, neg
id_13302, neg
id_13303, neg
id_13304, neg
id_13305, neg
id_13306, neg
id_13307, neg
id_13308, neg
id_13309, neg
id_13310, neg
id_13311, neg
id_13312, neg
id_13313, neg
id_13314, neg
id_13315, neg
id_13316, neg
id_13317, neg
id_13318, neg
id_13319, neg
id_13320, neg
id_13321, neg
id_13322, neg
id_13323, neg
id_13324, neg
id_13325, neg
id_13326, neg
id_13327, neg
id_13328, neg
id_13329, neg
id_13330, neg
id_13331, neg
id_13332, neg
id_13333, neg
id_13334, neg
id_13335, neg
id_13336, neg
id_13337, neg
id_13338, neg
id_13339, neg
id_13340, neg
id_13341, neg
id_13342, neg
id_13343, neg
id_13344, neg
id_13345, neg
id_13346, neg
id_13347, neg
id_13348, neg
id_13349, neg
id_13350, neg
id_13351, neg
id_13352, neg
id_13353, neg
id_13354, neg
id_13355, neg
id_13356, neg
id_13357, neg
id_13358, neg
id_13359, neg
id_13360, neg
id_13361, neg
id_13362, neg
id_13363, neg
id_13364, neg
id_13365, neg
id_13366, neg
id_13367, neg
id_13368, neg
id_13369, neg
id_13370, neg
id_13371, neg
id_13372, neg
id_13373, neg
id_13374, neg
id_13375, neg
id_13376, neg
id_13377, neg
id_13378, neg
id_13379, neg
id_13380, neg
id_13381, neg
id_13382, neg
id_13383, neg
id_13384, neg
id_13385, neg
id_13386, neg
id_13387, neg
id_13388, neg
id_13389, neg
id_13390, neg
id_13391, neg
id_13392, neg
id_13393, neg
id_13394, neg
id_13395, neg
id_13396, neg
id_13397, neg
id_13398, neg
id_13399, neg
id_13400, neg
id_13401, neg
id_13402, neg
id_13403, neg
id_13404, neg
id_13405, neg
id_13406, neg
id_13407, neg
id_13408, neg
id_13409, neg
id_13410, neg
id_13411, neg
id_13412, neg
id_13413, neg
id_13414, neg
id_13415, neg
id_13416, neg
id_13417, neg
id_13418, neg
id_13419, neg
id_13420, neg
id_13421, neg
id_13422, neg
id_13423, neg
id_13424, neg
id_13425, neg
id_13426, neg
id_13427, neg
id_13428, neg
id_13429, neg
id_13430, neg
id_13431, neg
id_13432, neg
id_13433, neg
id_13434, neg
id_13435, neg
id_13436, neg
id_13437, neg
id_13438, neg
id_13439, neg
id_13440, neg
id_13441, neg
id_13442, neg
id_13443, neg
id_13444, neg
id_13445, neg
id_13446, neg
id_13447, neg
id_13448, neg
id_13449, neg
id_13450, neg
id_13451, neg
id_13452, neg
id_13453, neg
id_13454, neg
id_13455, neg
id_13456, neg
id_13457, neg
id_13458, neg
id_13459, neg
id_13460, neg
id_13461, neg
id_13462, neg
id_13463, neg
id_13464, neg
id_13465, neg
id_13466, neg
id_13467, neg
id_13468, neg
id_13469, neg
id_13470, neg
id_13471, neg
id_13472, neg
id_13473, neg
id_13474, neg
id_13475, neg
id_13476, neg
id_13477, neg
id_13478, neg
id_13479, pos
id_13480, neg
id_13481, neg
id_13482, neg
id_13483, neg
id_13484, neg
id_13485, neg
id_13486, neg
id_13487, neg
id_13488, neg
id_13489, neg
id_13490, neg
id_13491, neg
id_13492, neg
id_13493, neg
id_13494, neg
id_13495, neg
id_13496, neg
id_13497, neg
id_13498, neg
id_13499, neg
id_13500, neg
id_13501, neg
id_13502, neg
id_13503, neg
id_13504, neg
id_13505, neg
id_13506, neg
id_13507, neg
id_13508, neg
id_13509, neg
id_13510, neg
id_13511, neg
id_13512, neg
id_13513, neg
id_13514, neg
id_13515, neg
id_13516, neg
id_13517, neg
id_13518, neg
id_13519, neg
id_13520, neg
id_13521, neg
id_13522, neg
id_13523, neg
id_13524, neg
id_13525, neg
id_13526, neg
id_13527, neg
id_13528, neg
id_13529, neg
id_13530, neg
id_13531, neg
id_13532, neg
id_13533, neg
id_13534, neg
id_13535, neg
id_13536, neg
id_13537, neg
id_13538, neg
id_13539, neg
id_13540, neg
id_13541, neg
id_13542, neg
id_13543, neg
id_13544, neg
id_13545, neg
id_13546, neg
id_13547, neg
id_13548, neg
id_13549, neg
id_13550, neg
id_13551, neg
id_13552, neg
id_13553, neg
id_13554, neg
id_13555, neg
id_13556, neg
id_13557, neg
id_13558, neg
id_13559, neg
id_13560, neg
id_13561, neg
id_13562, neg
id_13563, neg
id_13564, pos
id_13565, neg
id_13566, neg
id_13567, neg
id_13568, neg
id_13569, pos
id_13570, neg
id_13571, neg
id_13572, neg
id_13573, neg
id_13574, neg
id_13575, neg
id_13576, neg
id_13577, neg
id_13578, neg
id_13579, neg
id_13580, neg
id_13581, neg
id_13582, neg
id_13583, neg
id_13584, neg
id_13585, neg
id_13586, neg
id_13587, neg
id_13588, neg
id_13589, neg
id_13590, neg
id_13591, neg
id_13592, neg
id_13593, neg
id_13594, neg
id_13595, neg
id_13596, neg
id_13597, neg
id_13598, neg
id_13599, neg
id_13600, neg
id_13601, neg
id_13602, neg
id_13603, neg
id_13604, neg
id_13605, pos
id_13606, neg
id_13607, neg
id_13608, neg
id_13609, neg
id_13610, neg
id_13611, neg
id_13612, neg
id_13613, neg
id_13614, neg
id_13615, neg
id_13616, neg
id_13617, neg
id_13618, neg
id_13619, neg
id_13620, neg
id_13621, neg
id_13622, neg
id_13623, neg
id_13624, neg
id_13625, neg
id_13626, neg
id_13627, neg
id_13628, neg
id_13629, neg
id_13630, neg
id_13631, neg
id_13632, neg
id_13633, neg
id_13634, neg
id_13635, neg
id_13636, neg
id_13637, neg
id_13638, neg
id_13639, neg
id_13640, neg
id_13641, neg
id_13642, neg
id_13643, neg
id_13644, neg
id_13645, neg
id_13646, neg
id_13647, neg
id_13648, neg
id_13649, neg
id_13650, neg
id_13651, neg
id_13652, neg
id_13653, neg
id_13654, neg
id_13655, neg
id_13656, neg
id_13657, neg
id_13658, neg
id_13659, neg
id_13660, neg
id_13661, neg
id_13662, neg
id_13663, neg
id_13664, neg
id_13665, neg
id_13666, neg
id_13667, neg
id_13668, neg
id_13669, neg
id_13670, neg
id_13671, neg
id_13672, neg
id_13673, neg
id_13674, neg
id_13675, neg
id_13676, neg
id_13677, neg
id_13678, neg
id_13679, neg
id_13680, neg
id_13681, neg
id_13682, neg
id_13683, neg
id_13684, neg
id_13685, neg
id_13686, neg
id_13687, neg
id_13688, neg
id_13689, neg
id_13690, neg
id_13691, pos
id_13692, neg
id_13693, neg
id_13694, neg
id_13695, neg
id_13696, neg
id_13697, neg
id_13698, neg
id_13699, neg
id_13700, neg
id_13701, neg
id_13702, neg
id_13703, neg
id_13704, neg
id_13705, neg
id_13706, neg
id_13707, neg
id_13708, neg
id_13709, neg
id_13710, neg
id_13711, neg
id_13712, neg
id_13713, neg
id_13714, neg
id_13715, neg
id_13716, neg
id_13717, neg
id_13718, neg
id_13719, neg
id_13720, neg
id_13721, neg
id_13722, neg
id_13723, neg
id_13724, neg
id_13725, neg
id_13726, neg
id_13727, neg
id_13728, neg
id_13729, neg
id_13730, neg
id_13731, neg
id_13732, neg
id_13733, neg
id_13734, neg
id_13735, neg
id_13736, neg
id_13737, neg
id_13738, neg
id_13739, neg
id_13740, neg
id_13741, neg
id_13742, neg
id_13743, neg
id_13744, neg
id_13745, neg
id_13746, neg
id_13747, neg
id_13748, neg
id_13749, neg
id_13750, neg
id_13751, neg
id_13752, neg
id_13753, neg
id_13754, neg
id_13755, neg
id_13756, neg
id_13757, neg
id_13758, neg
id_13759, neg
id_13760, neg
id_13761, neg
id_13762, neg
id_13763, neg
id_13764, neg
id_13765, neg
id_13766, neg
id_13767, neg
id_13768, neg
id_13769, neg
id_13770, neg
id_13771, neg
id_13772, neg
id_13773, neg
id_13774, neg
id_13775, neg
id_13776, neg
id_13777, neg
id_13778, neg
id_13779, neg
id_13780, neg
id_13781, neg
id_13782, neg
id_13783, neg
id_13784, neg
id_13785, neg
id_13786, neg
id_13787, neg
id_13788, neg
id_13789, neg
id_13790, neg
id_13791, neg
id_13792, neg
id_13793, neg
id_13794, neg
id_13795, neg
id_13796, neg
id_13797, neg
id_13798, neg
id_13799, neg
id_13800, neg
id_13801, neg
id_13802, neg
id_13803, neg
id_13804, neg
id_13805, neg
id_13806, neg
id_13807, neg
id_13808, neg
id_13809, neg
id_13810, neg
id_13811, neg
id_13812, neg
id_13813, neg
id_13814, neg
id_13815, neg
id_13816, neg
id_13817, neg
id_13818, neg
id_13819, neg
id_13820, neg
id_13821, neg
id_13822, neg
id_13823, neg
id_13824, neg
id_13825, neg
id_13826, neg
id_13827, neg
id_13828, neg
id_13829, neg
id_13830, neg
id_13831, neg
id_13832, neg
id_13833, neg
id_13834, neg
id_13835, neg
id_13836, neg
id_13837, neg
id_13838, neg
id_13839, neg
id_13840, neg
id_13841, neg
id_13842, neg
id_13843, neg
id_13844, neg
id_13845, neg
id_13846, neg
id_13847, neg
id_13848, neg
id_13849, neg
id_13850, neg
id_13851, neg
id_13852, neg
id_13853, neg
id_13854, neg
id_13855, neg
id_13856, neg
id_13857, neg
id_13858, neg
id_13859, neg
id_13860, neg
id_13861, neg
id_13862, neg
id_13863, neg
id_13864, neg
id_13865, neg
id_13866, neg
id_13867, neg
id_13868, neg
id_13869, neg
id_13870, neg
id_13871, neg
id_13872, neg
id_13873, neg
id_13874, neg
id_13875, neg
id_13876, neg
id_13877, neg
id_13878, neg
id_13879, neg
id_13880, neg
id_13881, neg
id_13882, neg
id_13883, neg
id_13884, neg
id_13885, neg
id_13886, neg
id_13887, neg
id_13888, neg
id_13889, neg
id_13890, neg
id_13891, neg
id_13892, neg
id_13893, neg
id_13894, neg
id_13895, neg
id_13896, neg
id_13897, neg
id_13898, pos
id_13899, neg
id_13900, neg
id_13901, neg
id_13902, neg
id_13903, neg
id_13904, neg
id_13905, neg
id_13906, neg
id_13907, neg
id_13908, neg
id_13909, neg
id_13910, neg
id_13911, neg
id_13912, neg
id_13913, neg
id_13914, neg
id_13915, neg
id_13916, neg
id_13917, neg
id_13918, neg
id_13919, neg
id_13920, neg
id_13921, neg
id_13922, neg
id_13923, neg
id_13924, neg
id_13925, neg
id_13926, neg
id_13927, neg
id_13928, neg
id_13929, neg
id_13930, neg
id_13931, neg
id_13932, neg
id_13933, neg
id_13934, neg
id_13935, neg
id_13936, neg
id_13937, neg
id_13938, neg
id_13939, neg
id_13940, neg
id_13941, neg
id_13942, neg
id_13943, neg
id_13944, neg
id_13945, neg
id_13946, neg
id_13947, neg
id_13948, neg
id_13949, neg
id_13950, neg
id_13951, neg
id_13952, neg
id_13953, neg
id_13954, neg
id_13955, neg
id_13956, neg
id_13957, neg
id_13958, neg
id_13959, neg
id_13960, neg
id_13961, neg
id_13962, neg
id_13963, neg
id_13964, neg
id_13965, neg
id_13966, neg
id_13967, neg
id_13968, neg
id_13969, neg
id_13970, neg
id_13971, neg
id_13972, neg
id_13973, neg
id_13974, neg
id_13975, neg
id_13976, neg
id_13977, neg
id_13978, neg
id_13979, neg
id_13980, neg
id_13981, neg
id_13982, neg
id_13983, neg
id_13984, neg
id_13985, neg
id_13986, neg
id_13987, neg
id_13988, neg
id_13989, neg
id_13990, neg
id_13991, neg
id_13992, neg
id_13993, neg
id_13994, neg
id_13995, neg
id_13996, neg
id_13997, neg
id_13998, neg
id_13999, neg
id_14000, neg
id_14001, neg
id_14002, neg
id_14003, neg
id_14004, neg
id_14005, neg
id_14006, neg
id_14007, neg
id_14008, neg
id_14009, neg
id_14010, neg
id_14011, neg
id_14012, neg
id_14013, neg
id_14014, neg
id_14015, neg
id_14016, neg
id_14017, neg
id_14018, neg
id_14019, neg
id_14020, neg
id_14021, neg
id_14022, neg
id_14023, neg
id_14024, neg
id_14025, neg
id_14026, neg
id_14027, neg
id_14028, neg
id_14029, neg
id_14030, neg
id_14031, neg
id_14032, neg
id_14033, neg
id_14034, neg
id_14035, neg
id_14036, neg
id_14037, neg
id_14038, neg
id_14039, neg
id_14040, neg
id_14041, neg
id_14042, neg
id_14043, neg
id_14044, neg
id_14045, neg
id_14046, neg
id_14047, neg
id_14048, neg
id_14049, neg
id_14050, neg
id_14051, neg
id_14052, neg
id_14053, neg
id_14054, neg
id_14055, neg
id_14056, neg
id_14057, neg
id_14058, neg
id_14059, neg
id_14060, neg
id_14061, neg
id_14062, neg
id_14063, neg
id_14064, neg
id_14065, neg
id_14066, neg
id_14067, neg
id_14068, neg
id_14069, neg
id_14070, neg
id_14071, neg
id_14072, neg
id_14073, neg
id_14074, neg
id_14075, neg
id_14076, neg
id_14077, neg
id_14078, neg
id_14079, neg
id_14080, neg
id_14081, neg
id_14082, neg
id_14083, neg
id_14084, neg
id_14085, neg
id_14086, neg
id_14087, neg
id_14088, neg
id_14089, pos
id_14090, neg
id_14091, neg
id_14092, neg
id_14093, neg
id_14094, neg
id_14095, neg
id_14096, neg
id_14097, neg
id_14098, neg
id_14099, neg
id_14100, neg
id_14101, neg
id_14102, neg
id_14103, neg
id_14104, neg
id_14105, neg
id_14106, neg
id_14107, neg
id_14108, neg
id_14109, neg
id_14110, neg
id_14111, neg
id_14112, neg
id_14113, neg
id_14114, neg
id_14115, neg
id_14116, neg
id_14117, neg
id_14118, neg
id_14119, neg
id_14120, neg
id_14121, neg
id_14122, neg
id_14123, neg
id_14124, neg
id_14125, neg
id_14126, neg
id_14127, neg
id_14128, neg
id_14129, neg
id_14130, neg
id_14131, neg
id_14132, neg
id_14133, neg
id_14134, neg
id_14135, neg
id_14136, neg
id_14137, neg
id_14138, neg
id_14139, neg
id_14140, neg
id_14141, neg
id_14142, neg
id_14143, neg
id_14144, neg
id_14145, neg
id_14146, neg
id_14147, neg
id_14148, neg
id_14149, neg
id_14150, neg
id_14151, neg
id_14152, neg
id_14153, neg
id_14154, neg
id_14155, neg
id_14156, neg
id_14157, neg
id_14158, neg
id_14159, neg
id_14160, neg
id_14161, neg
id_14162, neg
id_14163, neg
id_14164, neg
id_14165, neg
id_14166, neg
id_14167, neg
id_14168, neg
id_14169, neg
id_14170, neg
id_14171, neg
id_14172, neg
id_14173, neg
id_14174, neg
id_14175, neg
id_14176, neg
id_14177, neg
id_14178, neg
id_14179, neg
id_14180, neg
id_14181, neg
id_14182, neg
id_14183, neg
id_14184, neg
id_14185, neg
id_14186, neg
id_14187, neg
id_14188, neg
id_14189, neg
id_14190, neg
id_14191, neg
id_14192, neg
id_14193, neg
id_14194, neg
id_14195, neg
id_14196, neg
id_14197, neg
id_14198, neg
id_14199, neg
id_14200, neg
id_14201, neg
id_14202, neg
id_14203, neg
id_14204, neg
id_14205, neg
id_14206, neg
id_14207, neg
id_14208, neg
id_14209, neg
id_14210, neg
id_14211, neg
id_14212, neg
id_14213, neg
id_14214, neg
id_14215, neg
id_14216, neg
id_14217, neg
id_14218, neg
id_14219, neg
id_14220, neg
id_14221, neg
id_14222, neg
id_14223, neg
id_14224, neg
id_14225, neg
id_14226, neg
id_14227, neg
id_14228, neg
id_14229, neg
id_14230, neg
id_14231, neg
id_14232, neg
id_14233, neg
id_14234, neg
id_14235, neg
id_14236, neg
id_14237, neg
id_14238, neg
id_14239, neg
id_14240, neg
id_14241, neg
id_14242, neg
id_14243, neg
id_14244, neg
id_14245, neg
id_14246, neg
id_14247, neg
id_14248, neg
id_14249, neg
id_14250, neg
id_14251, neg
id_14252, neg
id_14253, neg
id_14254, neg
id_14255, neg
id_14256, neg
id_14257, neg
id_14258, neg
id_14259, neg
id_14260, neg
id_14261, neg
id_14262, neg
id_14263, neg
id_14264, neg
id_14265, neg
id_14266, neg
id_14267, neg
id_14268, neg
id_14269, neg
id_14270, neg
id_14271, neg
id_14272, neg
id_14273, neg
id_14274, neg
id_14275, neg
id_14276, neg
id_14277, neg
id_14278, neg
id_14279, neg
id_14280, neg
id_14281, neg
id_14282, neg
id_14283, neg
id_14284, neg
id_14285, neg
id_14286, neg
id_14287, neg
id_14288, neg
id_14289, neg
id_14290, neg
id_14291, neg
id_14292, neg
id_14293, neg
id_14294, neg
id_14295, neg
id_14296, neg
id_14297, neg
id_14298, neg
id_14299, neg
id_14300, neg
id_14301, neg
id_14302, neg
id_14303, neg
id_14304, neg
id_14305, neg
id_14306, neg
id_14307, neg
id_14308, neg
id_14309, neg
id_14310, neg
id_14311, neg
id_14312, neg
id_14313, neg
id_14314, neg
id_14315, neg
id_14316, neg
id_14317, neg
id_14318, neg
id_14319, neg
id_14320, neg
id_14321, neg
id_14322, neg
id_14323, neg
id_14324, neg
id_14325, neg
id_14326, neg
id_14327, neg
id_14328, neg
id_14329, neg
id_14330, neg
id_14331, neg
id_14332, neg
id_14333, neg
id_14334, neg
id_14335, neg
id_14336, neg
id_14337, neg
id_14338, neg
id_14339, neg
id_14340, neg
id_14341, neg
id_14342, neg
id_14343, neg
id_14344, neg
id_14345, neg
id_14346, neg
id_14347, neg
id_14348, neg
id_14349, neg
id_14350, neg
id_14351, neg
id_14352, neg
id_14353, neg
id_14354, neg
id_14355, neg
id_14356, neg
id_14357, neg
id_14358, neg
id_14359, neg
id_14360, neg
id_14361, neg
id_14362, neg
id_14363, neg
id_14364, neg
id_14365, neg
id_14366, neg
id_14367, neg
id_14368, neg
id_14369, neg
id_14370, neg
id_14371, neg
id_14372, neg
id_14373, neg
id_14374, neg
id_14375, neg
id_14376, neg
id_14377, neg
id_14378, neg
id_14379, neg
id_14380, neg
id_14381, neg
id_14382, neg
id_14383, neg
id_14384, neg
id_14385, neg
id_14386, neg
id_14387, neg
id_14388, neg
id_14389, neg
id_14390, neg
id_14391, neg
id_14392, neg
id_14393, neg
id_14394, neg
id_14395, neg
id_14396, neg
id_14397, neg
id_14398, neg
id_14399, neg
id_14400, neg
id_14401, neg
id_14402, neg
id_14403, neg
id_14404, neg
id_14405, neg
id_14406, neg
id_14407, neg
id_14408, neg
id_14409, neg
id_14410, neg
id_14411, neg
id_14412, neg
id_14413, neg
id_14414, neg
id_14415, neg
id_14416, neg
id_14417, neg
id_14418, neg
id_14419, neg
id_14420, neg
id_14421, neg
id_14422, neg
id_14423, neg
id_14424, neg
id_14425, neg
id_14426, pos
id_14427, neg
id_14428, neg
id_14429, neg
id_14430, neg
id_14431, neg
id_14432, neg
id_14433, neg
id_14434, neg
id_14435, neg
id_14436, neg
id_14437, neg
id_14438, neg
id_14439, neg
id_14440, neg
id_14441, neg
id_14442, neg
id_14443, neg
id_14444, neg
id_14445, neg
id_14446, neg
id_14447, neg
id_14448, neg
id_14449, neg
id_14450, neg
id_14451, neg
id_14452, neg
id_14453, neg
id_14454, neg
id_14455, neg
id_14456, neg
id_14457, neg
id_14458, neg
id_14459, neg
id_14460, neg
id_14461, neg
id_14462, neg
id_14463, neg
id_14464, neg
id_14465, neg
id_14466, neg
id_14467, neg
id_14468, neg
id_14469, neg
id_14470, neg
id_14471, neg
id_14472, neg
id_14473, neg
id_14474, neg
id_14475, neg
id_14476, neg
